#X,Z,log_Rho,Rho
755.0,-105.0,2.1,126.0
755.0,-110.0,2.11,130.0
755.0,-115.0,2.14,138.0
755.0,-120.0,2.16,145.0
755.0,-125.0,2.18,152.0
755.0,-130.0,2.2,158.0
755.0,-135.0,2.22,166.0
755.0,-140.0,2.25,176.0
755.0,-145.0,2.27,187.0
755.0,-150.0,2.29,196.0
755.0,-155.0,2.3,200.0
755.0,-160.0,2.3,200.0
755.0,-165.0,2.3,200.0
755.0,-170.0,2.3,200.0
755.0,-175.0,2.3,200.0
755.0,-180.0,2.3,200.0
755.0,-185.0,2.3,200.0
755.0,-190.0,2.3,200.0
755.0,-195.0,2.3,200.0
755.0,-200.0,2.3,200.0
760.0,0.0,1.88,75.0
760.0,-5.0,1.88,75.0
760.0,-10.0,1.88,75.0
760.0,-15.0,1.88,75.0
760.0,-20.0,1.88,75.0
760.0,-25.0,1.88,75.0
760.0,-30.0,1.88,75.0
760.0,-35.0,1.88,75.0
760.0,-40.0,1.85,71.0
760.0,-45.0,1.82,66.0
760.0,-50.0,1.82,66.0
760.0,-55.0,1.85,71.0
760.0,-60.0,1.88,76.0
760.0,-65.0,1.91,81.0
760.0,-70.0,1.95,90.0
760.0,-75.0,2.01,102.0
760.0,-80.0,2.06,114.0
760.0,-85.0,2.09,122.0
760.0,-90.0,2.1,125.0
760.0,-95.0,2.1,125.0
760.0,-100.0,2.1,125.0
760.0,-105.0,2.1,126.0
760.0,-110.0,2.12,131.0
760.0,-115.0,2.14,138.0
760.0,-120.0,2.16,145.0
760.0,-125.0,2.18,152.0
760.0,-130.0,2.2,158.0
760.0,-135.0,2.22,166.0
760.0,-140.0,2.25,176.0
760.0,-145.0,2.27,187.0
760.0,-150.0,2.29,196.0
760.0,-155.0,2.3,200.0
760.0,-160.0,2.3,200.0
760.0,-165.0,2.3,200.0
760.0,-170.0,2.3,200.0
760.0,-175.0,2.3,200.0
760.0,-180.0,2.3,200.0
760.0,-185.0,2.3,200.0
760.0,-190.0,2.3,200.0
760.0,-195.0,2.3,200.0
760.0,-200.0,2.3,200.0
765.0,0.0,1.88,75.0
765.0,-5.0,1.88,75.0
765.0,-10.0,1.88,75.0
765.0,-15.0,1.88,75.0
765.0,-20.0,1.88,75.0
765.0,-25.0,1.88,75.0
765.0,-30.0,1.88,75.0
765.0,-35.0,1.88,75.0
765.0,-40.0,1.86,72.0
765.0,-45.0,1.83,67.0
765.0,-50.0,1.83,67.0
765.0,-55.0,1.85,71.0
765.0,-60.0,1.88,76.0
765.0,-65.0,1.91,81.0
765.0,-70.0,1.95,90.0
765.0,-75.0,2.01,102.0
765.0,-80.0,2.06,114.0
765.0,-85.0,2.09,122.0
765.0,-90.0,2.1,125.0
765.0,-95.0,2.1,125.0
765.0,-100.0,2.1,125.0
765.0,-105.0,2.1,127.0
765.0,-110.0,2.12,132.0
765.0,-115.0,2.14,139.0
765.0,-120.0,2.16,146.0
765.0,-125.0,2.18,152.0
765.0,-130.0,2.2,158.0
765.0,-135.0,2.22,166.0
765.0,-140.0,2.25,176.0
765.0,-145.0,2.27,187.0
765.0,-150.0,2.29,196.0
765.0,-155.0,2.3,200.0
765.0,-160.0,2.3,200.0
765.0,-165.0,2.3,200.0
765.0,-170.0,2.3,200.0
765.0,-175.0,2.3,200.0
765.0,-180.0,2.3,200.0
765.0,-185.0,2.3,200.0
765.0,-190.0,2.3,200.0
765.0,-195.0,2.3,200.0
765.0,-200.0,2.3,200.0
770.0,0.0,1.88,75.0
770.0,-5.0,1.88,75.0
770.0,-10.0,1.88,75.0
770.0,-15.0,1.88,75.0
770.0,-20.0,1.88,75.0
770.0,-25.0,1.88,75.0
770.0,-30.0,1.88,75.0
770.0,-35.0,1.87,74.0
770.0,-40.0,1.86,72.0
770.0,-45.0,1.83,68.0
770.0,-50.0,1.83,68.0
770.0,-55.0,1.86,72.0
770.0,-60.0,1.88,76.0
770.0,-65.0,1.91,81.0
770.0,-70.0,1.95,90.0
770.0,-75.0,2.01,102.0
770.0,-80.0,2.06,114.0
770.0,-85.0,2.09,122.0
770.0,-90.0,2.1,125.0
770.0,-95.0,2.1,125.0
770.0,-100.0,2.1,125.0
770.0,-105.0,2.1,127.0
770.0,-110.0,2.12,133.0
770.0,-115.0,2.14,139.0
770.0,-120.0,2.16,146.0
770.0,-125.0,2.18,152.0
770.0,-130.0,2.2,158.0
770.0,-135.0,2.22,166.0
770.0,-140.0,2.25,176.0
770.0,-145.0,2.27,185.0
770.0,-150.0,2.29,195.0
770.0,-155.0,2.3,200.0
770.0,-160.0,2.3,200.0
770.0,-165.0,2.3,200.0
770.0,-170.0,2.3,200.0
770.0,-175.0,2.3,200.0
770.0,-180.0,2.3,200.0
770.0,-185.0,2.3,200.0
770.0,-190.0,2.3,200.0
770.0,-195.0,2.3,200.0
770.0,-200.0,2.3,200.0
775.0,0.0,1.88,75.0
775.0,-5.0,1.88,75.0
775.0,-10.0,1.88,75.0
775.0,-15.0,1.88,75.0
775.0,-20.0,1.88,75.0
775.0,-25.0,1.88,75.0
775.0,-30.0,1.88,75.0
775.0,-35.0,1.87,74.0
775.0,-40.0,1.86,72.0
775.0,-45.0,1.83,68.0
775.0,-50.0,1.84,69.0
775.0,-55.0,1.86,73.0
775.0,-60.0,1.88,76.0
775.0,-65.0,1.91,81.0
775.0,-70.0,1.95,90.0
775.0,-75.0,2.01,102.0
775.0,-80.0,2.05,113.0
775.0,-85.0,2.09,122.0
775.0,-90.0,2.1,125.0
775.0,-95.0,2.1,125.0
775.0,-100.0,2.1,125.0
775.0,-105.0,2.1,127.0
775.0,-110.0,2.12,132.0
775.0,-115.0,2.14,139.0
775.0,-120.0,2.16,145.0
775.0,-125.0,2.18,152.0
775.0,-130.0,2.2,158.0
775.0,-135.0,2.22,166.0
775.0,-140.0,2.24,175.0
775.0,-145.0,2.26,184.0
775.0,-150.0,2.29,193.0
775.0,-155.0,2.3,199.0
775.0,-160.0,2.3,200.0
775.0,-165.0,2.3,200.0
775.0,-170.0,2.3,200.0
775.0,-175.0,2.3,200.0
775.0,-180.0,2.3,200.0
775.0,-185.0,2.3,200.0
775.0,-190.0,2.3,200.0
775.0,-195.0,2.3,200.0
775.0,-200.0,2.3,200.0
780.0,0.0,1.88,75.0
780.0,-5.0,1.88,75.0
780.0,-10.0,1.88,75.0
780.0,-15.0,1.88,75.0
780.0,-20.0,1.88,75.0
780.0,-25.0,1.88,75.0
780.0,-30.0,1.88,75.0
780.0,-35.0,1.88,75.0
780.0,-40.0,1.86,73.0
780.0,-45.0,1.84,69.0
780.0,-50.0,1.83,68.0
780.0,-55.0,1.86,72.0
780.0,-60.0,1.88,76.0
780.0,-65.0,1.91,81.0
780.0,-70.0,1.95,90.0
780.0,-75.0,2.0,101.0
780.0,-80.0,2.05,113.0
780.0,-85.0,2.09,122.0
780.0,-90.0,2.1,125.0
780.0,-95.0,2.1,125.0
780.0,-100.0,2.1,125.0
780.0,-105.0,2.1,127.0
780.0,-110.0,2.12,131.0
780.0,-115.0,2.14,138.0
780.0,-120.0,2.16,144.0
780.0,-125.0,2.18,151.0
780.0,-130.0,2.2,157.0
780.0,-135.0,2.22,165.0
780.0,-140.0,2.24,174.0
780.0,-145.0,2.26,183.0
780.0,-150.0,2.28,192.0
780.0,-155.0,2.3,198.0
780.0,-160.0,2.3,200.0
780.0,-165.0,2.3,200.0
780.0,-170.0,2.3,200.0
780.0,-175.0,2.3,200.0
780.0,-180.0,2.3,200.0
780.0,-185.0,2.3,200.0
780.0,-190.0,2.3,200.0
780.0,-195.0,2.3,200.0
780.0,-200.0,2.3,200.0
785.0,0.0,1.88,75.0
785.0,-5.0,1.88,75.0
785.0,-10.0,1.88,75.0
785.0,-15.0,1.88,75.0
785.0,-20.0,1.88,75.0
785.0,-25.0,1.88,75.0
785.0,-30.0,1.88,75.0
785.0,-35.0,1.88,75.0
785.0,-40.0,1.86,72.0
785.0,-45.0,1.83,68.0
785.0,-50.0,1.83,67.0
785.0,-55.0,1.85,71.0
785.0,-60.0,1.88,76.0
785.0,-65.0,1.91,81.0
785.0,-70.0,1.95,90.0
785.0,-75.0,2.0,101.0
785.0,-80.0,2.05,113.0
785.0,-85.0,2.09,122.0
785.0,-90.0,2.1,125.0
785.0,-95.0,2.1,125.0
785.0,-100.0,2.1,125.0
785.0,-105.0,2.1,126.0
785.0,-110.0,2.11,130.0
785.0,-115.0,2.13,136.0
785.0,-120.0,2.16,143.0
785.0,-125.0,2.17,149.0
785.0,-130.0,2.2,157.0
785.0,-135.0,2.22,165.0
785.0,-140.0,2.24,174.0
785.0,-145.0,2.26,182.0
785.0,-150.0,2.28,191.0
785.0,-155.0,2.3,198.0
785.0,-160.0,2.3,200.0
785.0,-165.0,2.3,200.0
785.0,-170.0,2.3,200.0
785.0,-175.0,2.3,200.0
785.0,-180.0,2.3,200.0
785.0,-185.0,2.3,200.0
785.0,-190.0,2.3,200.0
785.0,-195.0,2.3,200.0
785.0,-200.0,2.3,200.0
790.0,0.0,1.88,75.0
790.0,-5.0,1.88,75.0
790.0,-10.0,1.88,75.0
790.0,-15.0,1.88,75.0
790.0,-20.0,1.88,75.0
790.0,-25.0,1.88,75.0
790.0,-30.0,1.88,75.0
790.0,-35.0,1.86,73.0
790.0,-40.0,1.85,70.0
790.0,-45.0,1.82,66.0
790.0,-50.0,1.82,66.0
790.0,-55.0,1.85,71.0
790.0,-60.0,1.88,76.0
790.0,-65.0,1.91,81.0
790.0,-70.0,1.95,90.0
790.0,-75.0,2.0,101.0
790.0,-80.0,2.05,112.0
790.0,-85.0,2.09,122.0
790.0,-90.0,2.1,125.0
790.0,-95.0,2.1,125.0
790.0,-100.0,2.1,125.0
790.0,-105.0,2.1,125.0
790.0,-110.0,2.11,128.0
790.0,-115.0,2.13,135.0
790.0,-120.0,2.15,141.0
790.0,-125.0,2.17,149.0
790.0,-130.0,2.2,157.0
790.0,-135.0,2.22,165.0
790.0,-140.0,2.24,174.0
790.0,-145.0,2.26,182.0
790.0,-150.0,2.28,190.0
790.0,-155.0,2.29,197.0
790.0,-160.0,2.3,200.0
790.0,-165.0,2.3,200.0
790.0,-170.0,2.3,200.0
790.0,-175.0,2.3,200.0
790.0,-180.0,2.3,200.0
790.0,-185.0,2.3,200.0
790.0,-190.0,2.3,200.0
790.0,-195.0,2.3,200.0
790.0,-200.0,2.3,200.0
795.0,0.0,1.88,75.0
795.0,-5.0,1.88,75.0
795.0,-10.0,1.88,75.0
795.0,-15.0,1.88,75.0
795.0,-20.0,1.88,75.0
795.0,-25.0,1.88,75.0
795.0,-30.0,1.87,74.0
795.0,-35.0,1.86,72.0
795.0,-40.0,1.83,68.0
795.0,-45.0,1.81,65.0
795.0,-50.0,1.82,66.0
795.0,-55.0,1.85,71.0
795.0,-60.0,1.88,76.0
795.0,-65.0,1.91,81.0
795.0,-70.0,1.95,90.0
795.0,-75.0,2.0,101.0
795.0,-80.0,2.05,112.0
795.0,-85.0,2.08,121.0
795.0,-90.0,2.1,125.0
795.0,-95.0,2.1,125.0
795.0,-100.0,2.1,125.0
795.0,-105.0,2.1,125.0
795.0,-110.0,2.1,127.0
795.0,-115.0,2.12,133.0
795.0,-120.0,2.15,141.0
795.0,-125.0,2.17,149.0
795.0,-130.0,2.2,157.0
795.0,-135.0,2.22,165.0
795.0,-140.0,2.24,174.0
795.0,-145.0,2.26,182.0
795.0,-150.0,2.28,189.0
795.0,-155.0,2.29,195.0
795.0,-160.0,2.3,199.0
795.0,-165.0,2.3,200.0
795.0,-170.0,2.3,200.0
795.0,-175.0,2.3,200.0
795.0,-180.0,2.3,200.0
795.0,-185.0,2.3,200.0
795.0,-190.0,2.3,200.0
795.0,-195.0,2.3,200.0
795.0,-200.0,2.3,200.0
800.0,0.0,1.88,75.0
800.0,-5.0,1.88,75.0
800.0,-10.0,1.88,75.0
800.0,-15.0,1.88,75.0
800.0,-20.0,1.88,75.0
800.0,-25.0,1.87,74.0
800.0,-30.0,1.86,73.0
800.0,-35.0,1.85,71.0
800.0,-40.0,1.84,69.0
800.0,-45.0,1.83,67.0
800.0,-50.0,1.83,67.0
800.0,-55.0,1.85,71.0
800.0,-60.0,1.88,76.0
800.0,-65.0,1.91,81.0
800.0,-70.0,1.95,90.0
800.0,-75.0,2.0,101.0
800.0,-80.0,2.05,111.0
800.0,-85.0,2.08,120.0
800.0,-90.0,2.1,125.0
800.0,-95.0,2.1,125.0
800.0,-100.0,2.1,125.0
800.0,-105.0,2.1,125.0
800.0,-110.0,2.1,127.0
800.0,-115.0,2.12,133.0
800.0,-120.0,2.15,141.0
800.0,-125.0,2.17,149.0
800.0,-130.0,2.2,157.0
800.0,-135.0,2.22,165.0
800.0,-140.0,2.24,173.0
800.0,-145.0,2.26,181.0
800.0,-150.0,2.27,187.0
800.0,-155.0,2.29,194.0
800.0,-160.0,2.3,198.0
800.0,-165.0,2.3,200.0
800.0,-170.0,2.3,200.0
800.0,-175.0,2.3,200.0
800.0,-180.0,2.3,200.0
800.0,-185.0,2.3,200.0
800.0,-190.0,2.3,200.0
800.0,-195.0,2.3,200.0
800.0,-200.0,2.3,200.0
805.0,0.0,1.88,75.0
805.0,-5.0,1.88,75.0
805.0,-10.0,1.88,75.0
805.0,-15.0,1.88,75.0
805.0,-20.0,1.88,75.0
805.0,-25.0,1.86,73.0
805.0,-30.0,1.86,72.0
805.0,-35.0,1.85,71.0
805.0,-40.0,1.84,69.0
805.0,-45.0,1.83,67.0
805.0,-50.0,1.83,68.0
805.0,-55.0,1.86,72.0
805.0,-60.0,1.88,76.0
805.0,-65.0,1.91,81.0
805.0,-70.0,1.95,89.0
805.0,-75.0,2.0,99.0
805.0,-80.0,2.04,109.0
805.0,-85.0,2.07,118.0
805.0,-90.0,2.09,124.0
805.0,-95.0,2.1,125.0
805.0,-100.0,2.1,125.0
805.0,-105.0,2.1,125.0
805.0,-110.0,2.1,127.0
805.0,-115.0,2.12,132.0
805.0,-120.0,2.15,141.0
805.0,-125.0,2.17,149.0
805.0,-130.0,2.2,157.0
805.0,-135.0,2.22,165.0
805.0,-140.0,2.24,172.0
805.0,-145.0,2.25,179.0
805.0,-150.0,2.27,185.0
805.0,-155.0,2.28,192.0
805.0,-160.0,2.3,198.0
805.0,-165.0,2.3,200.0
805.0,-170.0,2.3,200.0
805.0,-175.0,2.3,200.0
805.0,-180.0,2.3,200.0
805.0,-185.0,2.3,200.0
805.0,-190.0,2.3,200.0
805.0,-195.0,2.3,200.0
805.0,-200.0,2.3,200.0
810.0,0.0,1.88,75.0
810.0,-5.0,1.88,75.0
810.0,-10.0,1.88,75.0
810.0,-15.0,1.88,75.0
810.0,-20.0,1.88,75.0
810.0,-25.0,1.87,74.0
810.0,-30.0,1.86,72.0
810.0,-35.0,1.85,71.0
810.0,-40.0,1.84,69.0
810.0,-45.0,1.83,67.0
810.0,-50.0,1.83,68.0
810.0,-55.0,1.86,72.0
810.0,-60.0,1.88,76.0
810.0,-65.0,1.91,81.0
810.0,-70.0,1.95,89.0
810.0,-75.0,1.99,98.0
810.0,-80.0,2.03,106.0
810.0,-85.0,2.06,116.0
810.0,-90.0,2.09,123.0
810.0,-95.0,2.1,125.0
810.0,-100.0,2.1,125.0
810.0,-105.0,2.1,125.0
810.0,-110.0,2.1,126.0
810.0,-115.0,2.12,132.0
810.0,-120.0,2.15,140.0
810.0,-125.0,2.17,148.0
810.0,-130.0,2.2,157.0
810.0,-135.0,2.21,164.0
810.0,-140.0,2.23,171.0
810.0,-145.0,2.25,177.0
810.0,-150.0,2.26,184.0
810.0,-155.0,2.28,190.0
810.0,-160.0,2.29,197.0
810.0,-165.0,2.3,200.0
810.0,-170.0,2.3,200.0
810.0,-175.0,2.3,200.0
810.0,-180.0,2.3,200.0
810.0,-185.0,2.3,200.0
810.0,-190.0,2.3,200.0
810.0,-195.0,2.3,200.0
810.0,-200.0,2.3,200.0
815.0,0.0,1.88,75.0
815.0,-5.0,1.88,75.0
815.0,-10.0,1.88,75.0
815.0,-15.0,1.88,75.0
815.0,-20.0,1.88,75.0
815.0,-25.0,1.87,74.0
815.0,-30.0,1.86,73.0
815.0,-35.0,1.85,71.0
815.0,-40.0,1.84,69.0
815.0,-45.0,1.82,66.0
815.0,-50.0,1.82,66.0
815.0,-55.0,1.85,70.0
815.0,-60.0,1.88,76.0
815.0,-65.0,1.91,82.0
815.0,-70.0,1.95,90.0
815.0,-75.0,1.99,98.0
815.0,-80.0,2.03,106.0
815.0,-85.0,2.06,115.0
815.0,-90.0,2.09,122.0
815.0,-95.0,2.1,125.0
815.0,-100.0,2.1,125.0
815.0,-105.0,2.1,125.0
815.0,-110.0,2.1,126.0
815.0,-115.0,2.12,131.0
815.0,-120.0,2.14,139.0
815.0,-125.0,2.17,148.0
815.0,-130.0,2.2,157.0
815.0,-135.0,2.21,164.0
815.0,-140.0,2.23,170.0
815.0,-145.0,2.25,176.0
815.0,-150.0,2.26,183.0
815.0,-155.0,2.28,189.0
815.0,-160.0,2.29,195.0
815.0,-165.0,2.3,199.0
815.0,-170.0,2.3,200.0
815.0,-175.0,2.3,200.0
815.0,-180.0,2.3,200.0
815.0,-185.0,2.3,200.0
815.0,-190.0,2.3,200.0
815.0,-195.0,2.3,200.0
815.0,-200.0,2.3,200.0
820.0,0.0,1.88,75.0
820.0,-5.0,1.88,75.0
820.0,-10.0,1.88,75.0
820.0,-15.0,1.88,75.0
820.0,-20.0,1.88,75.0
820.0,-25.0,1.88,75.0
820.0,-30.0,1.87,74.0
820.0,-35.0,1.86,72.0
820.0,-40.0,1.83,68.0
820.0,-45.0,1.81,64.0
820.0,-50.0,1.81,65.0
820.0,-55.0,1.85,70.0
820.0,-60.0,1.89,77.0
820.0,-65.0,1.92,84.0
820.0,-70.0,1.96,92.0
820.0,-75.0,2.0,100.0
820.0,-80.0,2.04,109.0
820.0,-85.0,2.07,118.0
820.0,-90.0,2.09,124.0
820.0,-95.0,2.1,125.0
820.0,-100.0,2.1,125.0
820.0,-105.0,2.1,125.0
820.0,-110.0,2.1,126.0
820.0,-115.0,2.11,130.0
820.0,-120.0,2.14,139.0
820.0,-125.0,2.17,148.0
820.0,-130.0,2.2,157.0
820.0,-135.0,2.21,164.0
820.0,-140.0,2.23,170.0
820.0,-145.0,2.25,176.0
820.0,-150.0,2.26,182.0
820.0,-155.0,2.27,188.0
820.0,-160.0,2.29,194.0
820.0,-165.0,2.3,199.0
820.0,-170.0,2.3,200.0
820.0,-175.0,2.3,200.0
820.0,-180.0,2.3,200.0
820.0,-185.0,2.3,200.0
820.0,-190.0,2.3,200.0
820.0,-195.0,2.3,200.0
820.0,-200.0,2.3,200.0
825.0,0.0,1.88,75.0
825.0,-5.0,1.88,75.0
825.0,-10.0,1.88,75.0
825.0,-15.0,1.88,75.0
825.0,-20.0,1.88,75.0
825.0,-25.0,1.88,75.0
825.0,-30.0,1.87,74.0
825.0,-35.0,1.85,71.0
825.0,-40.0,1.83,67.0
825.0,-45.0,1.8,63.0
825.0,-50.0,1.81,64.0
825.0,-55.0,1.85,71.0
825.0,-60.0,1.89,78.0
825.0,-65.0,1.93,85.0
825.0,-70.0,1.98,95.0
825.0,-75.0,2.02,105.0
825.0,-80.0,2.06,115.0
825.0,-85.0,2.09,122.0
825.0,-90.0,2.1,125.0
825.0,-95.0,2.1,125.0
825.0,-100.0,2.1,125.0
825.0,-105.0,2.1,125.0
825.0,-110.0,2.1,125.0
825.0,-115.0,2.11,130.0
825.0,-120.0,2.14,139.0
825.0,-125.0,2.17,148.0
825.0,-130.0,2.2,157.0
825.0,-135.0,2.21,164.0
825.0,-140.0,2.23,170.0
825.0,-145.0,2.25,176.0
825.0,-150.0,2.26,182.0
825.0,-155.0,2.27,188.0
825.0,-160.0,2.29,194.0
825.0,-165.0,2.3,199.0
825.0,-170.0,2.3,200.0
825.0,-175.0,2.3,200.0
825.0,-180.0,2.3,200.0
825.0,-185.0,2.3,200.0
825.0,-190.0,2.3,200.0
825.0,-195.0,2.3,200.0
825.0,-200.0,2.3,200.0
830.0,0.0,1.88,75.0
830.0,-5.0,1.88,75.0
830.0,-10.0,1.88,75.0
830.0,-15.0,1.88,75.0
830.0,-20.0,1.88,75.0
830.0,-25.0,1.88,75.0
830.0,-30.0,1.87,74.0
830.0,-35.0,1.85,71.0
830.0,-40.0,1.83,67.0
830.0,-45.0,1.8,63.0
830.0,-50.0,1.81,65.0
830.0,-55.0,1.86,72.0
830.0,-60.0,1.9,79.0
830.0,-65.0,1.93,86.0
830.0,-70.0,1.99,97.0
830.0,-75.0,2.04,109.0
830.0,-80.0,2.08,119.0
830.0,-85.0,2.09,124.0
830.0,-90.0,2.1,125.0
830.0,-95.0,2.1,125.0
830.0,-100.0,2.1,125.0
830.0,-105.0,2.1,125.0
830.0,-110.0,2.1,125.0
830.0,-115.0,2.11,130.0
830.0,-120.0,2.14,139.0
830.0,-125.0,2.17,148.0
830.0,-130.0,2.2,157.0
830.0,-135.0,2.21,164.0
830.0,-140.0,2.23,170.0
830.0,-145.0,2.25,176.0
830.0,-150.0,2.26,182.0
830.0,-155.0,2.27,188.0
830.0,-160.0,2.29,194.0
830.0,-165.0,2.3,199.0
830.0,-170.0,2.3,200.0
830.0,-175.0,2.3,200.0
830.0,-180.0,2.3,200.0
830.0,-185.0,2.3,200.0
830.0,-190.0,2.3,200.0
830.0,-195.0,2.3,200.0
830.0,-200.0,2.3,200.0
835.0,0.0,1.88,75.0
835.0,-5.0,1.88,75.0
835.0,-10.0,1.88,75.0
835.0,-15.0,1.88,75.0
835.0,-20.0,1.88,75.0
835.0,-25.0,1.88,75.0
835.0,-30.0,1.87,74.0
835.0,-35.0,1.86,72.0
835.0,-40.0,1.83,68.0
835.0,-45.0,1.81,64.0
835.0,-50.0,1.82,66.0
835.0,-55.0,1.86,72.0
835.0,-60.0,1.9,79.0
835.0,-65.0,1.93,86.0
835.0,-70.0,1.99,97.0
835.0,-75.0,2.04,110.0
835.0,-80.0,2.08,121.0
835.0,-85.0,2.1,125.0
835.0,-90.0,2.1,125.0
835.0,-95.0,2.1,125.0
835.0,-100.0,2.1,125.0
835.0,-105.0,2.1,125.0
835.0,-110.0,2.1,125.0
835.0,-115.0,2.11,129.0
835.0,-120.0,2.14,139.0
835.0,-125.0,2.17,148.0
835.0,-130.0,2.2,157.0
835.0,-135.0,2.21,164.0
835.0,-140.0,2.23,170.0
835.0,-145.0,2.25,176.0
835.0,-150.0,2.26,182.0
835.0,-155.0,2.27,188.0
835.0,-160.0,2.29,194.0
835.0,-165.0,2.3,199.0
835.0,-170.0,2.3,200.0
835.0,-175.0,2.3,200.0
835.0,-180.0,2.3,200.0
835.0,-185.0,2.3,200.0
835.0,-190.0,2.3,200.0
835.0,-195.0,2.3,200.0
835.0,-200.0,2.3,200.0
840.0,0.0,1.88,75.0
840.0,-5.0,1.88,75.0
840.0,-10.0,1.88,75.0
840.0,-15.0,1.88,75.0
840.0,-20.0,1.88,75.0
840.0,-25.0,1.88,75.0
840.0,-30.0,1.87,74.0
840.0,-35.0,1.86,72.0
840.0,-40.0,1.83,68.0
840.0,-45.0,1.81,64.0
840.0,-50.0,1.82,66.0
840.0,-55.0,1.86,72.0
840.0,-60.0,1.9,79.0
840.0,-65.0,1.93,86.0
840.0,-70.0,1.98,96.0
840.0,-75.0,2.04,110.0
840.0,-80.0,2.08,121.0
840.0,-85.0,2.1,125.0
840.0,-90.0,2.1,125.0
840.0,-95.0,2.1,125.0
840.0,-100.0,2.1,125.0
840.0,-105.0,2.1,125.0
840.0,-110.0,2.1,125.0
840.0,-115.0,2.11,129.0
840.0,-120.0,2.14,138.0
840.0,-125.0,2.17,147.0
840.0,-130.0,2.19,156.0
840.0,-135.0,2.21,164.0
840.0,-140.0,2.23,170.0
840.0,-145.0,2.25,176.0
840.0,-150.0,2.26,182.0
840.0,-155.0,2.27,188.0
840.0,-160.0,2.29,194.0
840.0,-165.0,2.3,199.0
840.0,-170.0,2.3,200.0
840.0,-175.0,2.3,200.0
840.0,-180.0,2.3,200.0
840.0,-185.0,2.3,200.0
840.0,-190.0,2.3,200.0
840.0,-195.0,2.3,200.0
840.0,-200.0,2.3,200.0
845.0,0.0,1.88,75.0
845.0,-5.0,1.88,75.0
845.0,-10.0,1.88,75.0
845.0,-15.0,1.88,75.0
845.0,-20.0,1.88,75.0
845.0,-25.0,1.88,75.0
845.0,-30.0,1.87,74.0
845.0,-35.0,1.86,72.0
845.0,-40.0,1.83,68.0
845.0,-45.0,1.81,64.0
845.0,-50.0,1.82,66.0
845.0,-55.0,1.86,72.0
845.0,-60.0,1.9,79.0
845.0,-65.0,1.93,86.0
845.0,-70.0,1.98,96.0
845.0,-75.0,2.04,110.0
845.0,-80.0,2.08,121.0
845.0,-85.0,2.1,125.0
845.0,-90.0,2.1,125.0
845.0,-95.0,2.1,125.0
845.0,-100.0,2.1,125.0
845.0,-105.0,2.1,125.0
845.0,-110.0,2.1,125.0
845.0,-115.0,2.11,129.0
845.0,-120.0,2.14,138.0
845.0,-125.0,2.17,147.0
845.0,-130.0,2.19,156.0
845.0,-135.0,2.21,163.0
845.0,-140.0,2.23,170.0
845.0,-145.0,2.25,176.0
845.0,-150.0,2.26,182.0
845.0,-155.0,2.27,188.0
845.0,-160.0,2.29,194.0
845.0,-165.0,2.3,198.0
845.0,-170.0,2.3,200.0
845.0,-175.0,2.3,200.0
845.0,-180.0,2.3,200.0
845.0,-185.0,2.3,200.0
845.0,-190.0,2.3,200.0
845.0,-195.0,2.3,200.0
845.0,-200.0,2.3,200.0
850.0,0.0,1.88,75.0
850.0,-5.0,1.88,75.0
850.0,-10.0,1.88,75.0
850.0,-15.0,1.88,75.0
850.0,-20.0,1.88,75.0
850.0,-25.0,1.88,75.0
850.0,-30.0,1.88,75.0
850.0,-35.0,1.86,72.0
850.0,-40.0,1.83,68.0
850.0,-45.0,1.81,64.0
850.0,-50.0,1.82,66.0
850.0,-55.0,1.86,72.0
850.0,-60.0,1.9,79.0
850.0,-65.0,1.93,86.0
850.0,-70.0,1.98,96.0
850.0,-75.0,2.04,110.0
850.0,-80.0,2.08,120.0
850.0,-85.0,2.1,125.0
850.0,-90.0,2.1,125.0
850.0,-95.0,2.1,125.0
850.0,-100.0,2.1,125.0
850.0,-105.0,2.1,125.0
850.0,-110.0,2.1,125.0
850.0,-115.0,2.11,129.0
850.0,-120.0,2.14,137.0
850.0,-125.0,2.16,146.0
850.0,-130.0,2.19,155.0
850.0,-135.0,2.21,163.0
850.0,-140.0,2.23,169.0
850.0,-145.0,2.24,175.0
850.0,-150.0,2.26,181.0
850.0,-155.0,2.27,187.0
850.0,-160.0,2.29,194.0
850.0,-165.0,2.3,199.0
850.0,-170.0,2.3,200.0
850.0,-175.0,2.3,200.0
850.0,-180.0,2.3,200.0
850.0,-185.0,2.3,200.0
850.0,-190.0,2.3,200.0
850.0,-195.0,2.3,200.0
850.0,-200.0,2.3,200.0
855.0,0.0,1.88,75.0
855.0,-5.0,1.88,75.0
855.0,-10.0,1.88,75.0
855.0,-15.0,1.88,75.0
855.0,-20.0,1.88,75.0
855.0,-25.0,1.88,75.0
855.0,-30.0,1.88,75.0
855.0,-35.0,1.86,73.0
855.0,-40.0,1.84,69.0
855.0,-45.0,1.81,65.0
855.0,-50.0,1.82,66.0
855.0,-55.0,1.86,72.0
855.0,-60.0,1.9,79.0
855.0,-65.0,1.93,86.0
855.0,-70.0,1.98,96.0
855.0,-75.0,2.03,108.0
855.0,-80.0,2.08,120.0
855.0,-85.0,2.1,125.0
855.0,-90.0,2.1,125.0
855.0,-95.0,2.1,125.0
855.0,-100.0,2.1,125.0
855.0,-105.0,2.1,125.0
855.0,-110.0,2.1,126.0
855.0,-115.0,2.11,130.0
