#X,Z,log_Rho,Rho
450.0,-28.69,2.1,125.0
450.0,-30.2,2.1,125.0
450.0,-31.71,2.11,128.0
450.0,-33.22,2.13,134.0
450.0,-34.73,2.15,141.0
450.0,-36.24,2.17,149.0
450.0,-37.75,2.19,156.0
450.0,-39.26,2.21,163.0
450.0,-40.77,2.23,171.0
450.0,-42.28,2.25,178.0
450.0,-43.79,2.26,184.0
450.0,-45.3,2.28,191.0
450.0,-46.81,2.29,197.0
450.0,-48.32,2.3,200.0
450.0,-49.83,2.3,200.0
450.0,-51.34,2.3,200.0
450.0,-52.85,2.3,200.0
450.0,-54.36,2.3,200.0
450.0,-55.87,2.3,200.0
450.0,-57.38,2.3,200.0
450.0,-58.89,2.3,200.0
450.0,-60.4,2.3,200.0
452.5,0.0,1.88,75.0
452.5,-1.51,1.88,75.0
452.5,-3.02,1.88,75.0
452.5,-4.53,1.88,75.0
452.5,-6.04,1.88,75.0
452.5,-7.55,1.87,74.0
452.5,-9.06,1.86,72.0
452.5,-10.57,1.84,69.0
452.5,-12.08,1.82,66.0
452.5,-13.59,1.81,64.0
452.5,-15.1,1.82,66.0
452.5,-16.61,1.86,73.0
452.5,-18.12,1.9,79.0
452.5,-19.63,1.93,86.0
452.5,-21.14,1.98,96.0
452.5,-22.65,2.04,110.0
452.5,-24.16,2.08,121.0
452.5,-25.67,2.1,125.0
452.5,-27.18,2.1,125.0
452.5,-28.69,2.1,125.0
452.5,-30.2,2.1,125.0
452.5,-31.71,2.11,128.0
452.5,-33.22,2.13,134.0
452.5,-34.73,2.15,140.0
452.5,-36.24,2.17,148.0
452.5,-37.75,2.19,155.0
452.5,-39.26,2.21,163.0
452.5,-40.77,2.23,170.0
452.5,-42.28,2.25,177.0
452.5,-43.79,2.26,183.0
452.5,-45.3,2.28,189.0
452.5,-46.81,2.29,195.0
452.5,-48.32,2.3,199.0
452.5,-49.83,2.3,200.0
452.5,-51.34,2.3,200.0
452.5,-52.85,2.3,200.0
452.5,-54.36,2.3,200.0
452.5,-55.87,2.3,200.0
452.5,-57.38,2.3,200.0
452.5,-58.89,2.3,200.0
452.5,-60.4,2.3,200.0
455.0,0.0,1.88,75.0
455.0,-1.51,1.88,75.0
455.0,-3.02,1.88,75.0
455.0,-4.53,1.88,75.0
455.0,-6.04,1.88,75.0
455.0,-7.55,1.87,74.0
455.0,-9.06,1.86,72.0
455.0,-10.57,1.84,69.0
455.0,-12.08,1.82,66.0
455.0,-13.59,1.81,64.0
455.0,-15.1,1.83,67.0
455.0,-16.61,1.86,73.0
455.0,-18.12,1.9,79.0
455.0,-19.63,1.93,86.0
455.0,-21.14,1.98,96.0
455.0,-22.65,2.04,109.0
455.0,-24.16,2.08,120.0
455.0,-25.67,2.1,125.0
455.0,-27.18,2.1,125.0
455.0,-28.69,2.1,125.0
455.0,-30.2,2.1,126.0
455.0,-31.71,2.11,129.0
455.0,-33.22,2.12,133.0
455.0,-34.73,2.14,138.0
455.0,-36.24,2.16,144.0
455.0,-37.75,2.18,151.0
455.0,-39.26,2.2,159.0
455.0,-40.77,2.22,167.0
455.0,-42.28,2.24,174.0
455.0,-43.79,2.26,181.0
455.0,-45.3,2.27,187.0
455.0,-46.81,2.29,193.0
455.0,-48.32,2.3,198.0
455.0,-49.83,2.3,200.0
455.0,-51.34,2.3,200.0
455.0,-52.85,2.3,200.0
455.0,-54.36,2.3,200.0
455.0,-55.87,2.3,200.0
455.0,-57.38,2.3,200.0
455.0,-58.89,2.3,200.0
455.0,-60.4,2.3,200.0
457.5,0.0,1.88,75.0
457.5,-1.51,1.88,75.0
457.5,-3.02,1.88,75.0
457.5,-4.53,1.88,75.0
457.5,-6.04,1.88,75.0
457.5,-7.55,1.87,74.0
457.5,-9.06,1.86,72.0
457.5,-10.57,1.84,69.0
457.5,-12.08,1.82,66.0
457.5,-13.59,1.81,64.0
457.5,-15.1,1.83,67.0
457.5,-16.61,1.86,73.0
457.5,-18.12,1.9,79.0
457.5,-19.63,1.93,86.0
457.5,-21.14,1.98,96.0
457.5,-22.65,2.03,107.0
457.5,-24.16,2.07,118.0
457.5,-25.67,2.09,124.0
457.5,-27.18,2.1,125.0
457.5,-28.69,2.1,125.0
457.5,-30.2,2.1,127.0
457.5,-31.71,2.12,131.0
457.5,-33.22,2.13,135.0
457.5,-34.73,2.14,139.0
457.5,-36.24,2.16,143.0
457.5,-37.75,2.17,148.0
457.5,-39.26,2.19,155.0
457.5,-40.77,2.21,162.0
457.5,-42.28,2.23,170.0
457.5,-43.79,2.25,177.0
457.5,-45.3,2.26,184.0
457.5,-46.81,2.28,191.0
457.5,-48.32,2.29,197.0
457.5,-49.83,2.3,200.0
457.5,-51.34,2.3,200.0
457.5,-52.85,2.3,200.0
457.5,-54.36,2.3,200.0
457.5,-55.87,2.3,200.0
457.5,-57.38,2.3,200.0
457.5,-58.89,2.3,200.0
457.5,-60.4,2.3,200.0
460.0,0.0,1.88,75.0
460.0,-1.51,1.88,75.0
460.0,-3.02,1.88,75.0
460.0,-4.53,1.88,75.0
460.0,-6.04,1.88,75.0
460.0,-7.55,1.87,74.0
460.0,-9.06,1.86,72.0
460.0,-10.57,1.84,69.0
460.0,-12.08,1.82,66.0
460.0,-13.59,1.81,64.0
460.0,-15.1,1.83,67.0
460.0,-16.61,1.86,73.0
460.0,-18.12,1.9,79.0
460.0,-19.63,1.93,86.0
460.0,-21.14,1.97,94.0
460.0,-22.65,2.01,103.0
460.0,-24.16,2.05,113.0
460.0,-25.67,2.08,121.0
460.0,-27.18,2.1,125.0
460.0,-28.69,2.1,126.0
460.0,-30.2,2.11,129.0
460.0,-31.71,2.12,133.0
460.0,-33.22,2.14,137.0
460.0,-34.73,2.15,141.0
460.0,-36.24,2.16,145.0
460.0,-37.75,2.17,149.0
460.0,-39.26,2.18,153.0
460.0,-40.77,2.2,159.0
460.0,-42.28,2.22,167.0
460.0,-43.79,2.24,174.0
460.0,-45.3,2.26,181.0
460.0,-46.81,2.28,189.0
460.0,-48.32,2.29,196.0
460.0,-49.83,2.3,199.0
460.0,-51.34,2.3,200.0
460.0,-52.85,2.3,200.0
460.0,-54.36,2.3,200.0
460.0,-55.87,2.3,200.0
460.0,-57.38,2.3,200.0
460.0,-58.89,2.3,200.0
460.0,-60.4,2.3,200.0
462.5,0.0,1.88,75.0
462.5,-1.51,1.88,75.0
462.5,-3.02,1.88,75.0
462.5,-4.53,1.88,75.0
462.5,-6.04,1.88,75.0
462.5,-7.55,1.87,74.0
462.5,-9.06,1.86,72.0
462.5,-10.57,1.84,69.0
462.5,-12.08,1.82,66.0
462.5,-13.59,1.81,64.0
462.5,-15.1,1.83,67.0
462.5,-16.61,1.86,73.0
462.5,-18.12,1.9,79.0
462.5,-19.63,1.93,86.0
462.5,-21.14,1.97,93.0
462.5,-22.65,2.0,101.0
462.5,-24.16,2.04,109.0
462.5,-25.67,2.07,118.0
462.5,-27.18,2.09,124.0
462.5,-28.69,2.1,127.0
462.5,-30.2,2.12,131.0
462.5,-31.71,2.13,135.0
462.5,-33.22,2.14,139.0
462.5,-34.73,2.16,143.0
462.5,-36.24,2.17,147.0
462.5,-37.75,2.18,151.0
462.5,-39.26,2.19,155.0
462.5,-40.77,2.2,160.0
462.5,-42.28,2.22,167.0
462.5,-43.79,2.24,175.0
462.5,-45.3,2.26,182.0
462.5,-46.81,2.28,189.0
462.5,-48.32,2.29,195.0
462.5,-49.83,2.3,199.0
462.5,-51.34,2.3,200.0
462.5,-52.85,2.3,200.0
462.5,-54.36,2.3,200.0
462.5,-55.87,2.3,200.0
462.5,-57.38,2.3,200.0
462.5,-58.89,2.3,200.0
462.5,-60.4,2.3,200.0
465.0,0.0,1.88,75.0
465.0,-1.51,1.88,75.0
465.0,-3.02,1.88,75.0
465.0,-4.53,1.88,75.0
465.0,-6.04,1.88,75.0
465.0,-7.55,1.87,74.0
465.0,-9.06,1.86,72.0
465.0,-10.57,1.84,69.0
465.0,-12.08,1.82,66.0
465.0,-13.59,1.81,64.0
465.0,-15.1,1.83,67.0
465.0,-16.61,1.86,73.0
465.0,-18.12,1.9,79.0
465.0,-19.63,1.93,86.0
465.0,-21.14,1.97,93.0
465.0,-22.65,2.0,100.0
465.0,-24.16,2.03,108.0
465.0,-25.67,2.06,116.0
465.0,-27.18,2.09,123.0
465.0,-28.69,2.11,128.0
465.0,-30.2,2.12,133.0
465.0,-31.71,2.14,137.0
465.0,-33.22,2.15,141.0
465.0,-34.73,2.16,145.0
465.0,-36.24,2.17,149.0
465.0,-37.75,2.18,153.0
465.0,-39.26,2.2,157.0
465.0,-40.77,2.21,162.0
465.0,-42.28,2.23,169.0
465.0,-43.79,2.25,176.0
465.0,-45.3,2.26,183.0
465.0,-46.81,2.28,189.0
465.0,-48.32,2.29,195.0
465.0,-49.83,2.3,199.0
465.0,-51.34,2.3,200.0
465.0,-52.85,2.3,200.0
465.0,-54.36,2.3,200.0
465.0,-55.87,2.3,200.0
465.0,-57.38,2.3,200.0
465.0,-58.89,2.3,200.0
465.0,-60.4,2.3,200.0
467.5,0.0,1.88,75.0
467.5,-1.51,1.88,75.0
467.5,-3.02,1.88,75.0
467.5,-4.53,1.88,75.0
467.5,-6.04,1.88,75.0
467.5,-7.55,1.87,74.0
467.5,-9.06,1.86,72.0
467.5,-10.57,1.84,69.0
467.5,-12.08,1.82,66.0
467.5,-13.59,1.81,64.0
467.5,-15.1,1.83,67.0
467.5,-16.61,1.86,73.0
467.5,-18.12,1.9,79.0
467.5,-19.63,1.93,86.0
467.5,-21.14,1.97,93.0
467.5,-22.65,2.0,100.0
467.5,-24.16,2.03,108.0
467.5,-25.67,2.06,116.0
467.5,-27.18,2.09,123.0
467.5,-28.69,2.11,128.0
467.5,-30.2,2.12,133.0
467.5,-31.71,2.14,137.0
467.5,-33.22,2.15,142.0
467.5,-34.73,2.16,146.0
467.5,-36.24,2.18,150.0
467.5,-37.75,2.19,155.0
467.5,-39.26,2.2,159.0
467.5,-40.77,2.21,164.0
467.5,-42.28,2.23,170.0
467.5,-43.79,2.25,176.0
467.5,-45.3,2.26,182.0
467.5,-46.81,2.27,188.0
467.5,-48.32,2.29,194.0
467.5,-49.83,2.3,199.0
467.5,-51.34,2.3,200.0
467.5,-52.85,2.3,200.0
467.5,-54.36,2.3,200.0
467.5,-55.87,2.3,200.0
467.5,-57.38,2.3,200.0
467.5,-58.89,2.3,200.0
467.5,-60.4,2.3,200.0
470.0,0.0,1.88,75.0
470.0,-1.51,1.88,75.0
470.0,-3.02,1.88,75.0
470.0,-4.53,1.88,75.0
470.0,-6.04,1.88,75.0
470.0,-7.55,1.87,74.0
470.0,-9.06,1.86,72.0
470.0,-10.57,1.84,69.0
470.0,-12.08,1.82,66.0
470.0,-13.59,1.81,64.0
470.0,-15.1,1.82,66.0
470.0,-16.61,1.86,73.0
470.0,-18.12,1.9,79.0
470.0,-19.63,1.93,85.0
470.0,-21.14,1.97,93.0
470.0,-22.65,2.0,100.0
470.0,-24.16,2.03,108.0
470.0,-25.67,2.06,115.0
470.0,-27.18,2.09,123.0
470.0,-28.69,2.11,128.0
470.0,-30.2,2.12,133.0
470.0,-31.71,2.14,137.0
470.0,-33.22,2.15,142.0
470.0,-34.73,2.16,146.0
470.0,-36.24,2.18,151.0
470.0,-37.75,2.19,155.0
470.0,-39.26,2.2,160.0
470.0,-40.77,2.22,165.0
470.0,-42.28,2.23,170.0
470.0,-43.79,2.25,176.0
470.0,-45.3,2.26,182.0
470.0,-46.81,2.27,188.0
470.0,-48.32,2.29,194.0
470.0,-49.83,2.3,198.0
470.0,-51.34,2.3,200.0
470.0,-52.85,2.3,200.0
470.0,-54.36,2.3,200.0
470.0,-55.87,2.3,200.0
470.0,-57.38,2.3,200.0
470.0,-58.89,2.3,200.0
470.0,-60.4,2.3,200.0
472.5,0.0,1.88,75.0
472.5,-1.51,1.88,75.0
472.5,-3.02,1.88,75.0
472.5,-4.53,1.88,75.0
472.5,-6.04,1.88,75.0
472.5,-7.55,1.88,75.0
472.5,-9.06,1.86,73.0
472.5,-10.57,1.85,70.0
472.5,-12.08,1.83,67.0
472.5,-13.59,1.81,64.0
472.5,-15.1,1.82,66.0
472.5,-16.61,1.86,73.0
472.5,-18.12,1.9,79.0
472.5,-19.63,1.93,85.0
472.5,-21.14,1.97,93.0
472.5,-22.65,2.0,100.0
472.5,-24.16,2.03,108.0
472.5,-25.67,2.06,116.0
472.5,-27.18,2.09,123.0
472.5,-28.69,2.1,127.0
472.5,-30.2,2.12,132.0
472.5,-31.71,2.14,137.0
472.5,-33.22,2.15,142.0
472.5,-34.73,2.16,146.0
472.5,-36.24,2.18,151.0
472.5,-37.75,2.19,155.0
472.5,-39.26,2.2,160.0
472.5,-40.77,2.22,165.0
472.5,-42.28,2.23,170.0
472.5,-43.79,2.25,176.0
472.5,-45.3,2.26,182.0
472.5,-46.81,2.27,188.0
472.5,-48.32,2.29,194.0
472.5,-49.83,2.3,199.0
472.5,-51.34,2.3,200.0
472.5,-52.85,2.3,200.0
472.5,-54.36,2.3,200.0
472.5,-55.87,2.3,200.0
472.5,-57.38,2.3,200.0
472.5,-58.89,2.3,200.0
472.5,-60.4,2.3,200.0
475.0,0.0,1.88,75.0
475.0,-1.51,1.88,75.0
475.0,-3.02,1.88,75.0
475.0,-4.53,1.88,75.0
475.0,-6.04,1.88,75.0
475.0,-7.55,1.88,75.0
475.0,-9.06,1.86,73.0
475.0,-10.57,1.85,70.0
475.0,-12.08,1.83,67.0
475.0,-13.59,1.81,64.0
475.0,-15.1,1.82,66.0
475.0,-16.61,1.86,73.0
475.0,-18.12,1.9,79.0
475.0,-19.63,1.93,86.0
475.0,-21.14,1.97,93.0
475.0,-22.65,2.01,102.0
475.0,-24.16,2.04,110.0
475.0,-25.67,2.08,119.0
475.0,-27.18,2.09,124.0
475.0,-28.69,2.1,126.0
475.0,-30.2,2.11,129.0
475.0,-31.71,2.13,134.0
475.0,-33.22,2.14,139.0
475.0,-34.73,2.16,144.0
475.0,-36.24,2.17,149.0
475.0,-37.75,2.19,154.0
475.0,-39.26,2.2,159.0
475.0,-40.77,2.22,165.0
475.0,-42.28,2.23,171.0
475.0,-43.79,2.25,177.0
475.0,-45.3,2.26,184.0
475.0,-46.81,2.28,190.0
475.0,-48.32,2.29,196.0
475.0,-49.83,2.3,200.0
475.0,-51.34,2.3,200.0
475.0,-52.85,2.3,200.0
475.0,-54.36,2.3,200.0
475.0,-55.87,2.3,200.0
475.0,-57.38,2.3,200.0
475.0,-58.89,2.3,200.0
475.0,-60.4,2.3,200.0
477.5,0.0,1.88,75.0
477.5,-1.51,1.88,75.0
477.5,-3.02,1.88,75.0
477.5,-4.53,1.88,75.0
477.5,-6.04,1.88,75.0
477.5,-7.55,1.88,75.0
477.5,-9.06,1.87,74.0
477.5,-10.57,1.85,71.0
477.5,-12.08,1.83,67.0
477.5,-13.59,1.81,64.0
477.5,-15.1,1.82,66.0
477.5,-16.61,1.86,73.0
477.5,-18.12,1.9,79.0
477.5,-19.63,1.93,86.0
477.5,-21.14,1.98,95.0
477.5,-22.65,2.03,106.0
477.5,-24.16,2.06,115.0
477.5,-25.67,2.09,123.0
477.5,-27.18,2.1,125.0
477.5,-28.69,2.1,125.0
477.5,-30.2,2.1,126.0
477.5,-31.71,2.11,129.0
477.5,-33.22,2.13,134.0
477.5,-34.73,2.15,140.0
477.5,-36.24,2.16,145.0
477.5,-37.75,2.18,151.0
477.5,-39.26,2.2,158.0
477.5,-40.77,2.22,165.0
477.5,-42.28,2.24,172.0
477.5,-43.79,2.25,179.0
477.5,-45.3,2.27,187.0
477.5,-46.81,2.29,193.0
477.5,-48.32,2.3,198.0
477.5,-49.83,2.3,200.0
477.5,-51.34,2.3,200.0
477.5,-52.85,2.3,200.0
477.5,-54.36,2.3,200.0
477.5,-55.87,2.3,200.0
477.5,-57.38,2.3,200.0
477.5,-58.89,2.3,200.0
477.5,-60.4,2.3,200.0
480.0,0.0,1.88,75.0
480.0,-1.51,1.88,75.0
480.0,-3.02,1.88,75.0
480.0,-4.53,1.88,75.0
480.0,-6.04,1.88,75.0
480.0,-7.55,1.88,75.0
480.0,-9.06,1.87,74.0
480.0,-10.57,1.85,71.0
480.0,-12.08,1.83,68.0
480.0,-13.59,1.81,64.0
480.0,-15.1,1.82,66.0
480.0,-16.61,1.86,73.0
480.0,-18.12,1.9,79.0
480.0,-19.63,1.93,86.0
480.0,-21.14,1.98,96.0
480.0,-22.65,2.03,107.0
480.0,-24.16,2.07,118.0
480.0,-25.67,2.09,124.0
480.0,-27.18,2.1,125.0
480.0,-28.69,2.1,125.0
480.0,-30.2,2.1,125.0
480.0,-31.71,2.1,126.0
480.0,-33.22,2.11,130.0
480.0,-34.73,2.13,136.0
480.0,-36.24,2.16,143.0
480.0,-37.75,2.18,150.0
480.0,-39.26,2.2,157.0
480.0,-40.77,2.22,165.0
480.0,-42.28,2.24,173.0
480.0,-43.79,2.26,181.0
480.0,-45.3,2.27,188.0
480.0,-46.81,2.29,195.0
480.0,-48.32,2.3,199.0
480.0,-49.83,2.3,200.0
480.0,-51.34,2.3,200.0
480.0,-52.85,2.3,200.0
480.0,-54.36,2.3,200.0
480.0,-55.87,2.3,200.0
480.0,-57.38,2.3,200.0
480.0,-58.89,2.3,200.0
480.0,-60.4,2.3,200.0
482.5,0.0,1.88,75.0
482.5,-1.51,1.88,75.0
482.5,-3.02,1.88,75.0
482.5,-4.53,1.88,75.0
482.5,-6.04,1.88,75.0
482.5,-7.55,1.88,75.0
482.5,-9.06,1.87,74.0
482.5,-10.57,1.85,71.0
482.5,-12.08,1.83,68.0
482.5,-13.59,1.81,64.0
482.5,-15.1,1.82,66.0
482.5,-16.61,1.86,73.0
482.5,-18.12,1.9,79.0
482.5,-19.63,1.93,86.0
482.5,-21.14,1.98,95.0
482.5,-22.65,2.03,106.0
482.5,-24.16,2.06,116.0
482.5,-25.67,2.09,123.0
482.5,-27.18,2.1,125.0
482.5,-28.69,2.1,125.0
482.5,-30.2,2.1,125.0
482.5,-31.71,2.1,125.0
482.5,-33.22,2.11,128.0
482.5,-34.73,2.13,135.0
482.5,-36.24,2.16,143.0
482.5,-37.75,2.18,150.0
482.5,-39.26,2.2,158.0
482.5,-40.77,2.22,165.0
482.5,-42.28,2.24,173.0
482.5,-43.79,2.26,180.0
482.5,-45.3,2.27,187.0
482.5,-46.81,2.29,195.0
482.5,-48.32,2.3,199.0
482.5,-49.83,2.3,200.0
482.5,-51.34,2.3,200.0
482.5,-52.85,2.3,200.0
482.5,-54.36,2.3,200.0
482.5,-55.87,2.3,200.0
482.5,-57.38,2.3,200.0
482.5,-58.89,2.3,200.0
482.5,-60.4,2.3,200.0
485.0,0.0,1.88,75.0
485.0,-1.51,1.88,75.0
485.0,-3.02,1.88,75.0
485.0,-4.53,1.88,75.0
485.0,-6.04,1.88,75.0
485.0,-7.55,1.88,75.0
485.0,-9.06,1.87,74.0
485.0,-10.57,1.85,71.0
485.0,-12.08,1.83,68.0
485.0,-13.59,1.81,64.0
485.0,-15.1,1.82,66.0
485.0,-16.61,1.86,72.0
485.0,-18.12,1.9,79.0
485.0,-19.63,1.93,86.0
485.0,-21.14,1.97,94.0
485.0,-22.65,2.02,104.0
485.0,-24.16,2.05,113.0
485.0,-25.67,2.08,121.0
485.0,-27.18,2.1,125.0
485.0,-28.69,2.1,125.0
485.0,-30.2,2.1,125.0
485.0,-31.71,2.1,125.0
485.0,-33.22,2.11,129.0
485.0,-34.73,2.14,137.0
485.0,-36.24,2.16,144.0
485.0,-37.75,2.18,151.0
485.0,-39.26,2.2,158.0
485.0,-40.77,2.22,165.0
485.0,-42.28,2.24,172.0
485.0,-43.79,2.25,179.0
485.0,-45.3,2.27,186.0
485.0,-46.81,2.29,193.0
485.0,-48.32,2.3,198.0
485.0,-49.83,2.3,200.0
485.0,-51.34,2.3,200.0
485.0,-52.85,2.3,200.0
485.0,-54.36,2.3,200.0
485.0,-55.87,2.3,200.0
485.0,-57.38,2.3,200.0
485.0,-58.89,2.3,200.0
485.0,-60.4,2.3,200.0
487.5,0.0,1.88,75.0
487.5,-1.51,1.88,75.0
487.5,-3.02,1.88,75.0
487.5,-4.53,1.88,75.0
487.5,-6.04,1.88,75.0
487.5,-7.55,1.88,75.0
487.5,-9.06,1.87,74.0
487.5,-10.57,1.85,71.0
487.5,-12.08,1.83,68.0
487.5,-13.59,1.81,64.0
487.5,-15.1,1.82,66.0
487.5,-16.61,1.86,72.0
487.5,-18.12,1.9,79.0
487.5,-19.63,1.93,86.0
487.5,-21.14,1.98,95.0
487.5,-22.65,2.03,106.0
487.5,-24.16,2.06,116.0
487.5,-25.67,2.09,123.0
487.5,-27.18,2.1,125.0
487.5,-28.69,2.1,125.0
487.5,-30.2,2.1,125.0
487.5,-31.71,2.1,126.0
487.5,-33.22,2.12,131.0
487.5,-34.73,2.14,138.0
487.5,-36.24,2.16,145.0
487.5,-37.75,2.18,152.0
487.5,-39.26,2.2,158.0
487.5,-40.77,2.22,165.0
487.5,-42.28,2.23,171.0
487.5,-43.79,2.25,178.0
487.5,-45.3,2.27,185.0
487.5,-46.81,2.28,192.0
487.5,-48.32,2.3,198.0
487.5,-49.83,2.3,200.0
487.5,-51.34,2.3,200.0
487.5,-52.85,2.3,200.0
487.5,-54.36,2.3,200.0
487.5,-55.87,2.3,200.0
487.5,-57.38,2.3,200.0
487.5,-58.89,2.3,200.0
487.5,-60.4,2.3,200.0
490.0,0.0,1.88,75.0
490.0,-1.51,1.88,75.0
490.0,-3.02,1.88,75.0
490.0,-4.53,1.88,75.0
490.0,-6.04,1.88,75.0
490.0,-7.55,1.88,75.0
490.0,-9.06,1.87,74.0
490.0,-10.57,1.85,71.0
490.0,-12.08,1.83,68.0
490.0,-13.59,1.81,64.0
490.0,-15.1,1.82,66.0
490.0,-16.61,1.86,72.0
490.0,-18.12,1.9,79.0
490.0,-19.63,1.93,86.0
490.0,-21.14,1.99,97.0
490.0,-22.65,2.04,110.0
490.0,-24.16,2.08,120.0
490.0,-25.67,2.1,125.0
490.0,-27.18,2.1,125.0
490.0,-28.69,2.1,125.0
490.0,-30.2,2.1,125.0
490.0,-31.71,2.1,127.0
490.0,-33.22,2.12,132.0
490.0,-34.73,2.14,139.0
490.0,-36.24,2.16,145.0
490.0,-37.75,2.18,152.0
490.0,-39.26,2.2,158.0
490.0,-40.77,2.22,165.0
490.0,-42.28,2.23,171.0
490.0,-43.79,2.25,178.0
490.0,-45.3,2.26,184.0
490.0,-46.81,2.28,191.0
490.0,-48.32,2.29,197.0
490.0,-49.83,2.3,200.0
490.0,-51.34,2.3,200.0
490.0,-52.85,2.3,200.0
490.0,-54.36,2.3,200.0
490.0,-55.87,2.3,200.0
490.0,-57.38,2.3,200.0
490.0,-58.89,2.3,200.0
490.0,-60.4,2.3,200.0
492.5,0.0,1.88,75.0
492.5,-1.51,1.88,75.0
492.5,-3.02,1.88,75.0
492.5,-4.53,1.88,75.0
492.5,-6.04,1.88,75.0
492.5,-7.55,1.88,75.0
492.5,-9.06,1.87,74.0
492.5,-10.57,1.85,71.0
492.5,-12.08,1.83,68.0
492.5,-13.59,1.81,64.0
492.5,-15.1,1.82,66.0
492.5,-16.61,1.86,72.0
492.5,-18.12,1.9,79.0
492.5,-19.63,1.93,86.0
492.5,-21.14,1.98,96.0
492.5,-22.65,2.04,110.0
492.5,-24.16,2.08,121.0
492.5,-25.67,2.1,125.0
492.5,-27.18,2.1,125.0
492.5,-28.69,2.1,125.0
492.5,-30.2,2.1,125.0
492.5,-31.71,2.1,127.0
492.5,-33.22,2.12,132.0
492.5,-34.73,2.14,139.0
492.5,-36.24,2.16,145.0
492.5,-37.75,2.18,152.0
492.5,-39.26,2.2,158.0
492.5,-40.77,2.22,165.0
492.5,-42.28,2.23,171.0
492.5,-43.79,2.25,178.0
492.5,-45.3,2.26,184.0
492.5,-46.81,2.28,191.0
492.5,-48.32,2.29,197.0
492.5,-49.83,2.3,200.0
492.5,-51.34,2.3,200.0
492.5,-52.85,2.3,200.0
492.5,-54.36,2.3,200.0
492.5,-55.87,2.3,200.0
492.5,-57.38,2.3,200.0
492.5,-58.89,2.3,200.0
492.5,-60.4,2.3,200.0
495.0,0.0,1.88,75.0
495.0,-1.51,1.88,75.0
495.0,-3.02,1.88,75.0
495.0,-4.53,1.88,75.0
495.0,-6.04,1.88,75.0
495.0,-7.55,1.88,75.0
495.0,-9.06,1.87,74.0
495.0,-10.57,1.85,71.0
495.0,-12.08,1.83,68.0
495.0,-13.59,1.81,64.0
495.0,-15.1,1.82,66.0
495.0,-16.61,1.86,72.0
495.0,-18.12,1.9,79.0
495.0,-19.63,1.93,86.0
495.0,-21.14,1.98,96.0
495.0,-22.65,2.04,109.0
495.0,-24.16,2.08,120.0
495.0,-25.67,2.1,125.0
495.0,-27.18,2.1,125.0
495.0,-28.69,2.1,125.0
495.0,-30.2,2.1,125.0
495.0,-31.71,2.1,126.0
495.0,-33.22,2.11,130.0
495.0,-34.73,2.14,138.0
495.0,-36.24,2.16,145.0
495.0,-37.75,2.18,152.0
495.0,-39.26,2.2,158.0
495.0,-40.77,2.22,165.0
495.0,-42.28,2.23,171.0
495.0,-43.79,2.25,178.0
495.0,-45.3,2.26,184.0
495.0,-46.81,2.28,191.0
495.0,-48.32,2.3,198.0
495.0,-49.83,2.3,200.0
495.0,-51.34,2.3,200.0
495.0,-52.85,2.3,200.0
495.0,-54.36,2.3,200.0
495.0,-55.87,2.3,200.0
495.0,-57.38,2.3,200.0
495.0,-58.89,2.3,200.0
495.0,-60.4,2.3,200.0
497.5,0.0,1.88,75.0
497.5,-1.51,1.88,75.0
497.5,-3.02,1.88,75.0
497.5,-4.53,1.88,75.0
497.5,-6.04,1.88,75.0
497.5,-7.55,1.88,75.0
497.5,-9.06,1.87,74.0
497.5,-10.57,1.85,71.0
497.5,-12.08,1.83,68.0
497.5,-13.59,1.81,64.0
497.5,-15.1,1.82,66.0
497.5,-16.61,1.86,72.0
497.5,-18.12,1.9,79.0
497.5,-19.63,1.93,86.0
497.5,-21.14,1.98,96.0
497.5,-22.65,2.03,107.0
497.5,-24.16,2.07,118.0
497.5,-25.67,2.09,124.0
497.5,-27.18,2.1,125.0
497.5,-28.69,2.1,125.0
497.5,-30.2,2.1,125.0
497.5,-31.71,2.1,125.0
497.5,-33.22,2.11,128.0
497.5,-34.73,2.13,136.0
497.5,-36.24,2.16,144.0
497.5,-37.75,2.18,151.0
497.5,-39.26,2.2,158.0
497.5,-40.77,2.22,165.0
497.5,-42.28,2.23,171.0
497.5,-43.79,2.25,178.0
497.5,-45.3,2.27,186.0
497.5,-46.81,2.29,193.0
497.5,-48.32,2.3,198.0
497.5,-49.83,2.3,200.0
497.5,-51.34,2.3,200.0
497.5,-52.85,2.3,200.0
497.5,-54.36,2.3,200.0
497.5,-55.87,2.3,200.0
497.5,-57.38,2.3,200.0
497.5,-58.89,2.3,200.0
497.5,-60.4,2.3,200.0
500.0,0.0,1.88,75.0
500.0,-1.51,1.88,75.0
500.0,-3.02,1.88,75.0
500.0,-4.53,1.88,75.0
500.0,-6.04,1.88,75.0
500.0,-7.55,1.88,75.0
500.0,-9.06,1.87,74.0
500.0,-10.57,1.85,71.0
500.0,-12.08,1.83,68.0
500.0,-13.59,1.81,64.0
500.0,-15.1,1.82,66.0
500.0,-16.61,1.86,72.0
500.0,-18.12,1.9,79.0
500.0,-19.63,1.93,86.0
500.0,-21.14,1.97,94.0
500.0,-22.65,2.01,103.0
500.0,-24.16,2.05,112.0
500.0,-25.67,2.08,121.0
500.0,-27.18,2.1,125.0
500.0,-28.69,2.1,125.0
500.0,-30.2,2.1,125.0
500.0,-31.71,2.1,125.0
